"id","department","title","url",
696,"Model United Nations","Officers & Contact Us","/academic/NMUN/officers.shtml",
697,"Model United Nations"," Accomplishments","/academic/NMUN/vvc_accomplishments.shtml",
698,"Music","Music","/academic/music",
699,"Music","Music Dept. News","/academic/music/news.shtml",
700,"Music","List of Music Classes","/schedule",
701,"Music","Degrees & Certificates","/schedule/degrees-and-certificates.shtml#fineartsAA",
702,"Music","Faculty","/academic/music/faculty.shtml",
703,"Music","Music Concert Videos","https://sites.google.com/view/vvc-music-faculty/music-concert-videos",
704,"Music","VVC OBOC","/academic/oboc",
705,"Nursing","Allied Health/Nursing Computer Lab","/academic/allied_health/lab",
706,"Nursing","Application Dates / Meetings","/academic/nursing/RN%20GEN%20INFO%202020%20-%20REV%2003-25-2020.pdf",
707,"Nursing","California Nursing Student Association (CNSA)","/academic/nursing/CA_nursing-student-association.shtml",
708,"Nursing","Content by Nursing Course Level","/academic/nursing/LEVELS_REV_9.pdf",
709,"Nursing","Degrees & Certificates (Catalog)","/degrees-certificates#nursing_AS",
710,"Nursing","Enrollment Process/Point System (As of SP18)","/academic/nursing/VVC_ENROLLMENT_PROCESS_21_FINAL%2012-20-17.pdf",
711,"Nursing","Estimated Program Costs","/academic/nursing/ESTIMATED%20PROGRAM%20COSTS32%202018.pdf",
712,"Nursing","Faculty & Staff","/academic/nursing/faculty.shtml",
713,"Nursing","Online Resources","/academic/nursing/online-resources.shtml",
714,"Nursing","LVN to RN Entry Option","/academic/nursing/LVN-RN%20ENTRY%20OPTION%20UPDATED%2010-22-19.pdf",
715,"Nursing","NURS 246 Preparation (Fall 2018)","/academic/nursing/NURS_246_PREPARATION.pdf",
716,"Nursing","NURS 220 - Pharmacology & Nursing Management - Course Outline","/academic/nursing/NURS-220-Outline.pdf",
717,"Nursing","Nursing Process Students (requires login)","/academic/nursing/np1",
718,"Nursing","Nursing Program Philosophy","/academic/nursing/NURSING_PROGRAM_PHILOSOPHY.pdf",
719,"Nursing","Nursing Classes","/schedule",
720,"Nursing","Nursing Program Curriculum (Incl. Prerequisites)","/academic/nursing/Nursing-Program-Curriculum-2016-2017.pdf",
721,"Nursing","Nursing Topics","/academic/nursing/topics.shtml",
722,"Nursing","Placement / Advancement Policy","/academic/nursing/PLACEMENT_ADVANCEMENT_POLICY18.pdf",
723,"Nursing","Transfer Students - General Information","/academic/nursing/2018-Transfer-Information-VVC-Nursing.pdf",
724,"Nursing","Policy Guidelines for Military Personnel","/academic/nursing/docs/Policy-Guidelines-for-Military-Personnel-Nursing-Admission.pdf",
725,"Nursing","Preceptorship Packet","/academic/nursing/F14%20Preceptorship%20Packet.pdf",
726,"Nursing","Preceptor Appointment Form","/academic/nursing/NON%20FACULTY%20PRECEPTOR%20APPOINTMENT%20Form.pdf",
727,"Nursing","Nursing & Allied Health Incident Injury Policy","/academic/nursing/Incident%20Injury%20Policy%20rev%2010%2014.pdf",
728,"Nursing","Report of Student Work Injury or Illness","/academic/nursing/REPORT%20OF%20STUDENT%20WORK%20INJURY%20or%20ILLNESS.pdf",
729,"Nursing","Employee Report of Work Injury or Illness","/academic/nursing/EMPLOYEES%20REPORT%20OF%20WORK%20INJURY%20ILLNESS.pdf",
730,"Nursing","« Nursing Home Page","/academic/nursing",
731,"Nursing","Occupational Handbook","https://www.bls.gov/ooh/healthcare/registered-nurses.htm",
732,"Nursing","Nursing Alumni Committee","/academic/nursing/nursalumni.shtml",
733,"Nursing","Allied Health Classes","/schedule",
734,"Nursing","« Go to Allied Health","/academic/allied_health",
735,"Nursing","Strategic Planning","/schools/health_sciences/strategy.shtml",
736,"OBOC","OBOC","/academic/oboc",
737,"OBOC","Upcoming Events","/academic/oboc/upcoming-events.shtml",
738,"OBOC","OBOC Event Registration","/academic/oboc/oboc-event-registration.shtml",
739,"OBOC","OBOC Book Nomination","/academic/oboc/oboc-book-nomination.shtml",
740,"OBOC","About the Book","/academic/oboc/about-the-book.shtml",
741,"OBOC","About the Author","/academic/oboc/about-the-author.shtml",
742,"OBOC","Faculty Resources","/academic/oboc/faculty-resources.shtml",
743,"OBOC","Art Gallery","/academic/oboc/gallery.shtml",
744,"OBOC","Student Resources from Library","https://library.vvc.edu/OBOC/2020",
745,"OBOC","Music","/academic/oboc/music.shtml",
746,"Oceanography","« Oceanography Home","/academic/oceanography",
747,"Oceanography","Faculty","/academic/oceanography/valentine.shtml",
748,"Oceanography","List of Oceanography Classes","/schedule",
749,"Oceanography","Physical Sciences HOME","/academic/physical_science",
750,"Office of Instruction","Instruction | Home","/offices/instruction",
751,"Office of Instruction","Class Schedule","/schedule",
752,"Office of Instruction","College Catalogs","/schedule/catalogs.shtml",
753,"Office of Instruction","Dual Enrollment","/offices/instruction/dual-enrollment",
754,"Office of Instruction","Off-Site Locations","/offices/instruction/off-site-locations.shtml",
755,"Office of Instruction","Center for Institutional Excellence","/offices/cfie",
756,"Off-Site Locations","Instruction | Home","/offices/instruction",
757,"Off-Site Locations","Class Schedule","/schedule",
758,"Off-Site Locations","College Catalogs","/schedule/catalogs.shtml",
759,"Off-Site Locations","Dual Enrollment","/offices/instruction/dual-enrollment",
760,"Off-Site Locations","Off-Site Locations","/offices/instruction/off-site-locations.shtml",
761,"Off-Site Locations","Center for Institutional Excellence","/offices/cfie",
762,"P.A.C.E.","P.A.C.E.","/pace",
763,"P.A.C.E.","Contact Us : Online Form","/pace/form.shtml",
764,"P.A.C.E.","Information Sessions","/pace/#",
765,"P.A.C.E.","PACE Classes","/pace/#",
766,"P.A.C.E.","PACE: Online Application","/pace/application.shtml",
767,"P.A.C.E.","Steps to Enrollment","/pace/#",
768,"Paralegal Studies","Paralegal Studies","/academic/political_science",
769,"Paralegal Studies","List of Classes","/academic/political_science/listofclass.shtml",
770,"Paralegal Studies","AA-T Degree in Political Science","/academic/political_science/degreecertificate.shtml",
771,"Paralegal Studies","AA in Paralegal Studies","/academic/political_science/paralegal-studies.shtml",
772,"Paralegal Studies","AA-T Degree in Global Studies","/academic/political_science/global-studies-degree.shtml",
773,"Paralegal Studies","AA-T in Law, Public Policy, and Society","/academic/political_science/law-publicpolicy-society.shtml",
774,"Paralegal Studies","Paralegal Studies Certificate of Achievement","/academic/political_science/paralegal.shtml",
775,"Paralegal Studies","Advanced Paralegal Studies Certficate of Career Preparation","/academic/political_science/paralegal-careerprep.shtml",
776,"Paralegal Studies","Certificate in Global Competency","/academic/political_science/global-competency-cert.shtml",
777,"Paralegal Studies","Certificate in Public Administration","/academic/political_science/public-admin-cert.shtml",
778,"Paralegal Studies","Faculty","/academic/political_science/faculty.shtml",
779,"Paralegal Studies","Careers with a Degree in Political Science","/academic/political_science/politicalscience-degree.shtml",
780,"Paralegal Studies","Links for Internships","/academic/political_science/links.shtml",
781,"Paralegal Studies","Model United Nations Program","/academic/NMUN",
782,"Paramedic Academy","Paramedic Academy","/academic/paramedic",
783,"Paramedic Academy","« Back to Allied Health","/academic/allied_health",
784,"Paramedic Academy","Paramedic Forms and Documents","/academic/paramedic/forms-for-students.shtml",
785,"Paramedic Academy","Graduation LIVE","/academic/paramedic/grad.shtml",
786,"Paramedic Academy","Admission Procedure","/academic/paramedic/admission-description.shtml",
787,"Paramedic Academy","Apple Distinguished Program","/academic/paramedic/apple-distinguished-program.shtml",
788,"Paramedic Academy","Clinical Preceptor Workshop","/academic/paramedic/clinical-preceptor-workshop.shtml",
789,"Paramedic Academy","Degrees & Certificates","/degrees-certificates#alliedhealth",
790,"Paramedic Academy","EMS Simulation Program","/academic/paramedic/ems-simulation-program-video.shtml",
791,"Paramedic Academy","Faculty & Staff","/academic/paramedic/faculty.shtml",
792,"Paramedic Academy","Online Skills Lab Forms","/academic/paramedic/forms.shtml",
793,"Paramedic Academy","Program Schedule & Costs","/academic/paramedic/program-format.shtml",
794,"Paramedic Academy","Strategic Planning","/schools/health_sciences/strategy.shtml",
795,"Pathway to Law School","Pathway to Law School","/academic/pathway-to-law-school",
796,"Pathway to Law School","Core Classes","/academic/pathway-to-law-school/core-classes.shtml",
797,"Pathway to Law School","Student Agreement","/academic/pathway-to-law-school/student-agreement.shtml",
798,"Pathway to Law School","Apply to the Program","/academic/pathway-to-law-school/application.shtml",
799,"Payroll & Benefits","Payroll & Benefits","/offices/human_resources/payroll-benefits",
800,"Payroll & Benefits","Human Resources","/offices/human_resources",
801,"Payroll & Benefits","BESTNET Paystubs/W-2","/offices/human_resources/payroll-benefits/bestnet.shtml",
802,"Payroll & Benefits","Hourly Employees / TimesheetX","/offices/human_resources/payroll-benefits/timesheetx.shtml",
803,"Payroll & Benefits","CLASSIFIED","/offices/human_resources/payroll-benefits/salary-schedule-classified.shtml",
804,"Payroll & Benefits","ACADEMIC - Full-Time","/offices/human_resources/payroll-benefits/salary-schedule-full-time-faculty.shtml",
805,"Payroll & Benefits","ACADEMIC - Part-Time","/offices/human_resources/payroll-benefits/salary-schedule-adjunct-faculty.shtml",
806,"Payroll & Benefits","MANAGEMENT","/offices/human_resources/payroll-benefits/salary-schedule-management.shtml",
807,"Payroll & Benefits","SHORT-TERM / STUDENT","/offices/human_resources/payroll-benefits/salaryschedule%20nonclassified%20hourly%20and%20student%20worker_1.2019.xlsx",
808,"Payroll & Benefits","Contract Payroll Release Dates Schedule","/offices/human_resources/payroll-benefits/payrollschedule%20for%20contract%20pr%2018_19%20FINAL.pdf",
809,"Payroll & Benefits","Short-Term, Substitutes, and Students Schedule","/offices/human_resources/payroll-benefits/payschedule%20for%20hrly%20Online%20ONLY%20payroll%20annual%2018_19%20FINAL.pdf",
810,"Payroll & Benefits","Adjunct Faculty Schedule","/offices/human_resources/payroll-benefits/payschedule%20for%20cehrly%20payroll%20annual%2018_19%20FINAL.pdf",
811,"Payroll & Benefits","Bulletins","/offices/human_resources/payroll-benefits/bulletins.shtml",
812,"Payroll & Benefits","Forms","/offices/human_resources/payroll-benefits/forms.shtml",
813,"Payroll & Benefits","Benefits Information","/offices/human_resources/payroll-benefits/benefits_info.shtml",
814,"Payroll & Benefits","Payroll Information","/offices/human_resources/payroll-benefits/payroll_info.shtml",
815,"Payroll & Benefits","Retirement Information","/offices/human_resources/payroll-benefits/retire_info.shtml",
816,"Payroll & Benefits","Occupational Injury/Illness Reporting","/offices/human_resources/payroll-benefits/injury_reporting.shtml",
817,"Performing Arts Center","« Performing Arts Center Home","/offices/performing_art",
818,"Performing Arts Center","PAC Events","/offices/performing_art/events.shtml",
819,"Performing Arts Center","PAC Access Map - pdf","/offices/performing_art/VVC-PAC-Access-Map-2015.pdf",
820,"Performing Arts Center","Production Photo Gallery","/academic/theatre_arts/show_gallery.shtml",
821,"Performing Arts Center","Theatre Arts Website","/academic/theatre_arts",
822,"Performing Arts Center","Theatre Arts Auditions ","/academic/theatre_arts/auditions.shtml",
823,"Performing Arts Center","Buy Event/Show Tickets","https://app.arts-people.com/index.php?ticketing=vvctx",
824,"Phi Theta Kappa","Phi Theta Kappa","/offices/phi_theta_kappa",
825,"Phi Theta Kappa","Recent Projects","/offices/phi_theta_kappa/ptk-recent-projects.shtml",
826,"Phi Theta Kappa","CAMPUS PRIDE PROJECT","/offices/phi_theta_kappa/campus-pride-project.shtml",
827,"Phi Theta Kappa","STUDENT SHOWCASE","/offices/phi_theta_kappa/showcase.shtml",
828,"Phi Theta Kappa","News & Events","/offices/phi_theta_kappa/ptk-newsletters.shtml",
829,"Phi Theta Kappa","PTK Advisors","/offices/phi_theta_kappa/ptk_advisors.shtml",
830,"Phi Theta Kappa","VVC Bridge Scholar Membership","/offices/phi_theta_kappa/PTKBridgeScholar.shtml",
831,"Phi Theta Kappa","PTK Current Officers","/offices/phi_theta_kappa/ptk-current_officers.shtml",
832,"Phi Theta Kappa","Online Officer Application","/offices/phi_theta_kappa/ptk-officer-application.shtml",
833,"Phi Theta Kappa","How to Find PTK","/offices/phi_theta_kappa/how-to-find-ptk.shtml",
834,"Phi Theta Kappa","PTK Officer Positions","/offices/phi_theta_kappa/ptk-offices.shtml",
835,"Phi Theta Kappa","What's New @ PTK","/offices/phi_theta_kappa/rss_press_releases.shtml",
836,"Philosophy","Philosophy","/academic/philosophy",
837,"Philosophy","List of Philosophy Classes","/academic/philosophy/phil-courses.shtml",
838,"Philosophy","Degrees & Certificates","/degrees-certificates#liberalarts_AA",
839,"Philosophy","Faculty","/academic/philosophy/faculty.shtml",
840,"Photography","Photography","/academic/photography",
841,"Photography","List of Photography Classes","/schedule",
842,"Photography","Degrees & Certificates","/degrees-certificates#photo",
843,"Photography","Faculty","/academic/photography/faculty.shtml",
844,"P.E./Kinesiology","P.E./Kinesiology","/academic/physical_education",
845,"P.E./Kinesiology","Faculty","/academic/physical_education/faculty.shtml",
846,"P.E./Kinesiology","Links","/academic/physical_education/links.shtml",
847,"Physical Sciences","« Physical Sciences Home","/academic/physical_science",
848,"Physical Sciences","Faculty","/academic/physical_science/faculty.shtml",
849,"Physical Sciences","Staff","/academic/physical_science/TanyaZipp.shtml",
850,"Physical Sciences","List of Physical Science Classes","/schedule",
851,"Physical Sciences","Astronomy","/academic/astronomy",
852,"Physical Sciences","Geology","/academic/geology",
853,"Physical Sciences","Oceanography","/academic/oceanography",
854,"Physical Sciences","Physics","/academic/physics",
855,"Physical Sciences","Planetarium","/offices/planetarium",
856,"Physics","« Physics Home","/academic/physics",
857,"Physics","List of Physics Classes","/schedule",
858,"Physics","Faculty","/academic/physics/Michael-Butros.shtml",
859,"Physics","Course Descriptions","/academic/physics/course_descriptions.shtml",
860,"Physics","Links","/academic/physics/links.shtml",
861,"Physics","Physical Sciences HOME","/academic/physical_science",
862,"Planetarium","Planetarium HOME","/offices/planetarium",
863,"Planetarium","Programs for Non-Profits","/offices/planetarium/day-time-programs-for-non-profits.shtml",
864,"Planetarium","Friends of the Planetarium","/offices/planetarium/friends-of-the-planetarium.shtml",
865,"Planetarium","Astronomy Department","/academic/astronomy",
866,"Police (Campus)","« Message From the Chief & Safety On-Campus","/offices/campus_police",
867,"Police (Campus)","Triage, Engagement, and Support Teams (TEST)","/offices/campus_police/TEST-Program.shtml",
868,"Police (Campus)","WeTip Crime Reporting Hotline","/offices/admin-services/WeTip%20Poster.pdf",
869,"Police (Campus)","Annual Security Report","/offices/campus_police/annual-security-report.shtml",
870,"Police (Campus)","Crisis Assessment Committee","/offices/campus_police/crisis-assessment-committee.shtml",
871,"Police (Campus)","EMERGENCY INFORMATION CHART (a separate window will open)","/offices/campus_police/#",
872,"Police (Campus)","Security, Access & Maintenance of Campus Facilities","/offices/campus_police/security_access_policy.shtml",
873,"Police (Campus)","Megan's Law","/offices/campus_police/megans-law.shtml",
874,"Police (Campus)","VAWA - Violence Against Women Act","/offices/campus_police/violence-against-women-act",
875,"Police (Campus)","Parking Rules & Regulations","/offices/campus_police/parking-rules-and-regulations.shtml",
876,"Police (Campus)","Faculty & Staff : Parking Permit Request (Fill-In PDF)","/offices/campus_police/faculty-staff-permit-form-2020.pdf",
877,"Police (Campus)","Adjunct Faculty : Parking Permit Request (Fill-In PDF)","/offices/campus_police/2013-Adjunct-Faculty-Parking-Permit-Request-Form-FILLABLE.pdf",
878,"Police (Campus)","Reporting Criminal Offenses","/offices/campus_police/reporting_offenses_other.shtml",
879,"Police (Campus)","Your Community Policing Agency","/offices/campus_police/community_policing_agency.shtml",
880,"Police (Campus)","Drugs & Alcohol","/offices/campus_police/drugs_and_alcohol.shtml",
881,"Police (Campus)","Weapons","/offices/campus_police/weapons.shtml",
882,"Police (Campus)","Student Discipline","/offices/campus_police/student_discipline.shtml",
883,"Police (Campus)","Sexual Assault - Policies and Resources","/offices/campus_police/sexual_assault_policy.shtml",
884,"Police (Campus)","Hate Crimes","/offices/campus_police/hate_crimes.shtml",
885,"Police (Campus)","Clery Statistics Reporting","/offices/campus_police/clery-statistics-reporting.shtml",
886,"Police (Campus)","Campus Crime Statistics by Calendar Year","/offices/campus_police/crime-statistics-by-calendar-year.shtml",
887,"Police (Campus)","CRIME LOG (Regularly Updated)","/offices/campus_police/crime_log.shtml",
888,"Police (Campus)","Policies and Procedures ","/offices/campus_police/policies_procedures.shtml",
889,"Political Sciences","Political Sciences","/academic/political_science",
890,"Political Sciences","List of Classes","/academic/political_science/listofclass.shtml",
891,"Political Sciences","AA-T Degree in Political Science","/academic/political_science/degreecertificate.shtml",
892,"Political Sciences","AA in Paralegal Studies","/academic/political_science/paralegal-studies.shtml",
893,"Political Sciences","AA-T Degree in Global Studies","/academic/political_science/global-studies-degree.shtml",
894,"Political Sciences","AA-T in Law, Public Policy, and Society","/academic/political_science/law-publicpolicy-society.shtml",
895,"Political Sciences","Paralegal Studies Certificate of Achievement","/academic/political_science/paralegal.shtml",
896,"Political Sciences","Advanced Paralegal Studies Certficate of Career Preparation","/academic/political_science/paralegal-careerprep.shtml",
897,"Political Sciences","Certificate in Global Competency","/academic/political_science/global-competency-cert.shtml",
898,"Political Sciences","Certificate in Public Administration","/academic/political_science/public-admin-cert.shtml",
899,"Political Sciences","Faculty","/academic/political_science/faculty.shtml",
900,"Political Sciences","Careers with a Degree in Political Science","/academic/political_science/politicalscience-degree.shtml",
901,"Political Sciences","Links for Internships","/academic/political_science/links.shtml",
902,"Political Sciences","Model United Nations Program","/academic/NMUN",
903,"Print Shop","Administrative Services","/offices/admin-services",
904,"Print Shop","Auxiliary Services","/offices/admin-services/auxiliary-services.shtml",
905,"Print Shop","Budget Office","/offices/admin-services/budget-offices.shtml",
906,"Print Shop","Facilities/Const./Contracts","/offices/facilities",
907,"Print Shop","Fiscal Services","/offices/fiscal_services",
908,"Print Shop","Maintenance & Ops.","/offices/maintenance-operations",
909,"Print Shop","Payroll & Benefits","/offices/human_resources/payroll-benefits",
910,"Print Shop","Risk Management","/offices/admin-services/risk-management.shtml",
911,"President's Office","About Our Campus","/offices/president/about_campus.shtml",
912,"President's Office","Ask the President","/offices/president/Ask_The_President.shtml",
913,"President's Office","President's Message","/offices/president",
914,"President's Office","Accreditation","/offices/oie/accreditation/accreditation-2017-Present.shtml",
915,"President's Office","Committees","/offices/president/committees.shtml",
916,"President's Office","Budget Information","/offices/admin-services/budget-offices.shtml",
917,"President's Office","Request for Public Records Form","/offices/president/VVCCD-REQUEST-FOR-PUBLIC-RECORDS.pdf",
918,"President's Office","Educational Master Plan ","/offices/president/includes/EMP_Board%20Presentation_20201013.pdf",
919,"President's Office","Economic Impact Study","/offices/president/economic-impact-and-return-on-investment-of-education.shtml",
920,"President's Office","President’s Chat 2020","/offices/president/President_Chat_2020.shtml",
921,"President's Office","Support Staff","/offices/president/Support_Staff.shtml",
922,"President's Office","Trustees","/offices/president/trustees.shtml",
923,"President's Office","Board Goals","/offices/president/board-goals.shtml",
924,"President's Office","AGENDAS & MINUTES","/offices/president/agendas.shtml",
925,"President's Office","Public Comment Form","/offices/Board_of_Trustees/agenda-n-minutes/Public_Comment_Form_fill_in_version.pdf",
926,"President's Office","BOT Schedule of Meetings","/offices/president/schedule.shtml",
927,"President's Office","Watch Live Meeting","/offices/president/live-stream.shtml",
928,"President's Office","Watch On-Demand Meetings","/offices/president/on-demand-streams.shtml",
929,"President's Office","Board Policies & Administrative Procedures","/offices/president/bpap.shtml",
930,"President's Office","Redistricting","/offices/president/establishment-of-trustee-areas-for-elections-redistricting.shtml",
931,"Psychology","Psychology","/academic/psychology",
932,"Psychology","List of Psychology Classes","/schedule",
933,"Psychology","Degrees & Certificates","/degrees-certificates#liberalarts_AA",
934,"Psychology","Faculty","/academic/psychology/faculty.shtml",
935,"RamPage","RamPage","/offices/rampage",
936,"RamPage","Journalism Department","/offices/rampage/journalism.shtml",
937,"RamPage","Journalism Links & Resources","/offices/rampage/links.shtml",
938,"RamPage","Communication Studies","/academic/communication_studies",
939,"RamPage","Advertising in RamPage","/offices/rampage/ads.shtml",
940,"RamPage","RamPage : Staff","/offices/rampage/staff.shtml",
941,"RamPage","RamPage : CURRENT ISSUES","/offices/rampage/current.shtml",
942,"RamPage","RamPage : ARCHIVED ISSUES","/offices/rampage/archives.shtml",
943,"RamPage","Get the RamPage in your email","/offices/rampage/get-the-rampage.shtml",
944,"RamPage","Information about RamPage","/offices/rampage/info.shtml",
945,"RamPage","Contacts & Credits","/offices/rampage/contacts.shtml",
946,"RamPage","List of Journalism Classes","/schedule",
947,"RamPage","Degrees & Certificates","/degrees-certificates#journ",
948,"RamForward Program","RamForward Program Home","/offices/ramforwardprogram",
949,"RamForward Program","RamForward Team","/offices/ramforwardprogram/Ramteam.shtml",
950,"RamForward Program","Resources","/offices/ramforwardprogram/resources.shtml",
951,"RamForward Program","Announcements","/offices/ramforwardprogram/Announcements.shtml",
952,"Religious Studies","Religious Studies","/academic/religious-studies",
953,"Religious Studies","List of Religious Studies Classes","/academic/religious-studies/classes.shtml",
954,"Religious Studies","Degrees & Certificates","/schedule/catalogs.shtml",
955,"Religious Studies","Faculty","/academic/religious-studies/faculty.shtml",
956,"Respiratory Therapy","Respiratory Therapy","/academic/respiratory_therapy",
957,"Respiratory Therapy","« Back to Allied Health","/academic/allied_health",
958,"Respiratory Therapy","STRATEGIC PLANNING","/schools/health_sciences/strategy.shtml",
959,"Respiratory Therapy","List of Respiratory Therapy Classes","/schedule",
960,"Respiratory Therapy","Degrees & Certificates","/degrees-certificates#resptherapy_AS",
961,"Respiratory Therapy","Curriculum for Degree","/academic/respiratory_therapy/Resp_Therapy_Curriculum_2019-2020.pdf",
962,"Respiratory Therapy","Admission Information","/academic/respiratory_therapy/admission.shtml",
963,"Respiratory Therapy","Course Descriptions","/academic/respiratory_therapy/course_description.shtml",
964,"Respiratory Therapy","Textbooks","/academic/respiratory_therapy/text_books.shtml",
965,"Respiratory Therapy","Development of Professionalism","/academic/respiratory_therapy/professionalism.shtml",
966,"Respiratory Therapy","Related Links","/academic/respiratory_therapy/links.shtml",
967,"Respiratory Therapy","Clinical Instructors","/academic/respiratory_therapy/clinical_instructors.shtml",
968,"Respiratory Therapy","Lambda Beta Honor Society","/academic/respiratory_therapy/LBHS.shtml",
969,"Restaurant Management","Restaurant Management","/academic/restaurant_management",
970,"Restaurant Management","Faculty","/academic/restaurant_management/faculty.shtml",
971,"Restaurant Management","List of Restaurant Management Classes","/schedule",
972,"Restaurant Management","Degrees & Certificates","/degrees-certificates#restaurantmgmt_AS",
973,"Restaurant Management","Food Handlers Program","/schedule/Community_Services/food_handler.shtml",
974,"Restaurant Management","Special Projects","/academic/restaurant_management/projects.shtml",
975,"Restaurant Management","Diversity & Success","/academic/restaurant_management/diversity-success.shtml",
976,"Restaurant Management","Photo Gallery","/academic/restaurant_management/gallery.shtml",
977,"Restaurant Management","Message For Alumni","/academic/restaurant_management/msg-for-alumni.shtml",
978,"Restaurant Management","Our Catering Service","/academic/restaurant_management/catering-service.shtml",
979,"Restaurant Management","Did You Know?","/academic/restaurant_management/did-you-know.shtml",
980,"Restaurant Management","Links","/academic/restaurant_management/links.shtml",
981,"Risk Management","Administrative Services","/offices/admin-services",
982,"Risk Management","Auxiliary Services","/offices/admin-services/auxiliary-services.shtml",
983,"Risk Management","Budget Office","/offices/admin-services/budget-offices.shtml",
984,"Risk Management","Facilities/Const./Contracts","/offices/facilities",
985,"Risk Management","Fiscal Services","/offices/fiscal_services",
986,"Risk Management","Maintenance & Ops.","/offices/maintenance-operations",
987,"Risk Management","Payroll & Benefits","/offices/human_resources/payroll-benefits",
988,"Risk Management","Risk Management","/offices/admin-services/risk-management.shtml",
989,"Spanish","« Spanish Home","/academic/foreign-languages/spanish",
990,"Spanish","Programs of Study","/academic/foreign-languages/spanish/programs.shtml",
991,"Spanish","Faculty","/academic/foreign-languages/spanish/faculty.shtml",
992,"Spanish","Research Resources","/academic/foreign-languages/spanish/resources.shtml",
993,"Spanish","Language Exercises","/academic/foreign-languages/spanish/exercises.shtml",
994,"Spanish","« Foreign Languages Home","/academic/foreign-languages",
995,"Sociology","Sociology","/academic/sociology",
996,"Sociology","List of Sociology Classes","/schedule",
997,"Sociology","Degrees & Certificates","/degrees-certificates#liberalarts_AA",
998,"Sociology","Faculty","/academic/sociology/faculty.shtml",
999,"Student Services","Student Services","/offices/student_services",
1000,"Student Services","WEBADVISOR","https://webadvisor.vvc.edu",
1001,"Student Services","New BOGG Regulations","/keepthebogg",
1002,"Student Services","Academic & Tutoring Success Services","/tutoring-services",
1003,"Student Services","Academic Commons Building","/offices/student_services/academic-commons.shtml",
1004,"Student Services","Basic Skills","/offices/student_services/st_bskl.shtml",
1005,"Student Services","Career & Transfer Services","/offices/student_services/st_career-transfer_svcs.shtml",
1006,"Student Services","C.A.R.E. Information","/offices/student_services/st_care.shtml",
1007,"Student Services","Certification Pass Rates","/offices/student_services/certification-pass-rates.shtml",
1008,"Student Services","Complaint Process","/offices/student_services/complaint-process.shtml",
1009,"Student Services","Counseling Services","/offices/student_services/st_counseling.shtml",
1010,"Student Services","Disabled Students Programs & Services","/offices/student_services/st_dsps.shtml",
1011,"Student Services","E.O.P.S. Information","/offices/student_services/st_eops.shtml",
1012,"Student Services","Max. Units in Remedial Classes","/offices/student_services/st_max_remedial.shtml",
1013,"Student Services","On-Campus Registration Locations","/offices/student_services/on-campus-registration-labs.shtml",
1014,"Student Services","Student Appeals Process","/offices/Board_of_Trustees/Board_Policy_Manual/AP%205520(a).pdf",
1015,"Student Services","Student Body Privileges","/offices/student_services/st_body_privileges.shtml",
1016,"Student Services","Student Clubs","/offices/student_services/st_clubs.shtml",
1017,"Student Services","Student E-mail","/offices/student_services/student-email-how-to-login.shtml",
1018,"Student Services","Student Employment Office","/offices/student_services/st_employment_ofc.shtml",
1019,"Student Services","Student Honors","/offices/student_services/student-honors.shtml",
1020,"Student Services","Student Government","/offices/student_services/st_asb.shtml",
1021,"Student Services","Student Success Scorecard","/offices/student_services/student-success-scorecard.shtml",
1022,"Student Services","Advanced Technology Center (ATC)","/offices/student_services/st_ATC_computer_mall.shtml",
1023,"Student Employment","« Student Employment Home","/offices/student-emp",
1024,"Student Employment","Federal Work Study","/offices/student-emp/fws.shtml",
1025,"Student Employment","Financial Aid Office","/offices/financial-aid",
1026,"Student Employment","Interview Techniques","/offices/student-emp/interview.shtml",
1027,"Student Employment","Online Job Search","/offices/student-emp/jobsearch.shtml",
1028,"Student Employment","Contact Us","/offices/student-emp/contact.shtml",
1029,"Study Abroad","Study Abroad","/academic/studyabroad",
1030,"Study Abroad","Studying Abroad at VVC","/academic/studyabroad/program-description.shtml",
1031,"Study Abroad","Salamanca, Spain","/academic/studyabroad/Citrus%20College%20Salamanca%20Spain%20Program.shtml",
1032,"Study Abroad","Florence, Italy","/academic/studyabroad/Citrus%20College%20Florence%20Italy%20Program.shtml",
1033,"Study Abroad","London, England","/academic/studyabroad/Citrus%20College%20London%20Program%20untitled.shtml",
1034,"Study Abroad","East Timor","/academic/studyabroad/VVC%20East%20Timor%20Program.shtml",
1035,"Study Abroad","Costa Rica","/academic/studyabroad/VVC%20Costa%20Rica%20Program.shtml",
1036,"Study Abroad","South Korea","/academic/studyabroad/Dankook%20University.shtml",
1037,"Study Abroad","Contact Us","/academic/studyabroad/contact.shtml",
1038,"Theater Arts","Theater Arts","/academic/theatre_arts",
1039,"Theater Arts","Faculty","/academic/theatre_arts/faculty.shtml",
1040,"Theater Arts","AUDITIONS","/academic/theatre_arts/auditions.shtml",
1041,"Theater Arts","Production Photo Gallery","/academic/theatre_arts/show_gallery.shtml",
1042,"Theater Arts","List of Theatre Arts Classes","/schedule",
1043,"Theater Arts","Degrees & Certificates","/degrees-certificates#finearts_AA",
1044,"Theater Arts","Performing Arts Center Page ","/offices/performing_art",
1045,"Theater Arts","PAC Events","/pacevents",
1046,"Ticket Information Center","« Performing Arts Center Home","/offices/performing_art",
1047,"Ticket Information Center","PAC Events","/offices/performing_art/events.shtml",
